experiment,run_idx,step_idx,ck_stage,technique_id,technique_name,action_success,detected,detect_prob,detection_delay,impact_minutes,attacker_belief_high_cap,nash_prob_chosen,discounted_payoff_step
Solver_Insider_Threat,58,2,Delivery,T0865,Spearphishing Attachment,True,True,0.07920000000000002,1,0,0.06569343065693425,1.0,1590.6923500001665
Solver_Insider_Threat,59,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.999999999996442,1028.625000000264
Solver_Insider_Threat,59,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523810045,1486.4727187508909
Solver_Insider_Threat,59,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000406
Solver_Insider_Threat,59,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410553112
Solver_Insider_Threat,59,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400015
Solver_Insider_Threat,59,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505356
Solver_Insider_Threat,59,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678174
Solver_Insider_Threat,60,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000009863
Solver_Insider_Threat,60,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.05670000000000001,0,0,0.015384615384615373,0.3333333333333333,1447.3008937502423
Solver_Insider_Threat,60,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000125
Solver_Insider_Threat,60,3,Exploitation,T0863,User Execution,True,True,0.051750000000000004,1,0,0.043478260869565216,1.0,3524.4245410545846
Solver_Insider_Threat,61,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999993581,1028.6250000005518
Solver_Insider_Threat,61,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523827478,1486.4727187502187
Solver_Insider_Threat,61,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499997904
Solver_Insider_Threat,61,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410555054
Solver_Insider_Threat,61,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399275
Solver_Insider_Threat,61,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504481
Solver_Insider_Threat,61,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678362
Solver_Insider_Threat,62,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,0.9999999999958493,1028.624999999528
Solver_Insider_Threat,62,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.120687500428
Solver_Insider_Threat,62,2,Delivery,T0865,Spearphishing Attachment,True,True,0.07920000000000002,1,0,0.06569343065693425,1.0,1590.692349999529
Solver_Insider_Threat,63,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000006908
Solver_Insider_Threat,63,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0063,0,0,0.015384615384615373,0.3333333333333333,1525.6445437494563
Solver_Insider_Threat,63,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500008995
Solver_Insider_Threat,63,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410550243
Solver_Insider_Threat,63,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400252
Solver_Insider_Threat,63,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147504131
Solver_Insider_Threat,63,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.9387926780255
Solver_Insider_Threat,64,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.006,0,0,0.11111111111111108,0.3333333333333333,997.7874999992817
Solver_Insider_Threat,64,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.12068749982
Solver_Insider_Threat,64,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999723
Solver_Insider_Threat,64,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541053943
Solver_Insider_Threat,64,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903400119
Solver_Insider_Threat,65,0,Reconnaissance,T0842,Network Sniffing,True,False,0.005000000000000001,0,0,0.11111111111111108,0.3333333333333333,1049.7249999991986
Solver_Insider_Threat,65,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.0735,0,0,0.015384615384615373,0.3333333333333333,2059.145187500749
Solver_Insider_Threat,65,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000709
Solver_Insider_Threat,65,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410550143
Solver_Insider_Threat,65,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400529
Solver_Insider_Threat,65,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505133
Solver_Insider_Threat,65,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678625
Solver_Insider_Threat,66,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,0.9999999999947939,1028.6249999998065
Solver_Insider_Threat,66,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187495566
Solver_Insider_Threat,66,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999961
Solver_Insider_Threat,66,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410554727
Solver_Insider_Threat,66,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903399507
Solver_Insider_Threat,67,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999973825,1028.6249999997494
Solver_Insider_Threat,67,1,Weaponization,T0849,Masquerading,True,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559374992723
Solver_Insider_Threat,67,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500000319
Solver_Insider_Threat,67,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.42454105531
Solver_Insider_Threat,67,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.3229033993675
Solver_Insider_Threat,67,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505275
Solver_Insider_Threat,67,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678143
Solver_Insider_Threat,68,0,Reconnaissance,T0888,Remote System Information Discovery,False,False,0.054000000000000006,0,0,0.11111111111111108,0.3333333333333333,950.087499999562
Solver_Insider_Threat,68,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.9914434523797535,1486.4727187496496
Solver_Insider_Threat,68,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000353
Solver_Insider_Threat,68,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410552307
Solver_Insider_Threat,68,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.32290339919
Solver_Insider_Threat,68,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505522
Solver_Insider_Threat,68,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792678628
Solver_Insider_Threat,69,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999990955
Solver_Insider_Threat,69,1,Weaponization,T0849,Masquerading,False,True,0.04725000000000001,1,0,0.35999999999999993,0.3333333333333333,1096.120687499054
Solver_Insider_Threat,70,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.625000000769
Solver_Insider_Threat,70,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206875009057
Solver_Insider_Threat,70,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500000926
Solver_Insider_Threat,70,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054806
Solver_Insider_Threat,70,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399913
Solver_Insider_Threat,70,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505646
Solver_Insider_Threat,70,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678194
Solver_Insider_Threat,71,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000003665
Solver_Insider_Threat,71,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.472718749213
Solver_Insider_Threat,71,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500002974
Solver_Insider_Threat,71,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055113
Solver_Insider_Threat,71,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399798
Solver_Insider_Threat,71,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.8481475046265
Solver_Insider_Threat,71,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678217
Solver_Insider_Threat,72,0,Reconnaissance,T0887,Wireless Sniffing,True,False,0.08000000000000002,0,0,0.11111111111111108,0.3333333333333333,1387.600000000411
Solver_Insider_Threat,72,1,Weaponization,T0818,Engineering Workstation Compromise,False,True,0.05670000000000001,1,0,0.35999999999999993,0.3333333333333333,1447.3008937493564
Solver_Insider_Threat,73,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999997116,1028.6249999998736
Solver_Insider_Threat,73,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874990976
Solver_Insider_Threat,73,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000267
Solver_Insider_Threat,73,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055175
Solver_Insider_Threat,73,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399706
Solver_Insider_Threat,73,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147505606
Solver_Insider_Threat,73,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678307
Solver_Insider_Threat,74,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.3333333333333333,1028.6250000009788
Solver_Insider_Threat,74,1,Weaponization,T0849,Masquerading,False,False,0.005250000000000001,0,0,0.015384615384615373,0.3333333333333333,1147.7911875005343
Solver_Insider_Threat,74,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499993493
Solver_Insider_Threat,74,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410552608
Solver_Insider_Threat,74,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.3229034007845
Solver_Insider_Threat,74,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147504145
Solver_Insider_Threat,74,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.9387926793
Solver_Insider_Threat,75,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000006519
Solver_Insider_Threat,75,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523799005,1486.4727187495662
Solver_Insider_Threat,75,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.69235000038
Solver_Insider_Threat,75,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410539484
Solver_Insider_Threat,75,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.3229033999005
Solver_Insider_Threat,75,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504724
Solver_Insider_Threat,75,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678613
Solver_Insider_Threat,76,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999997673,1028.6249999990316
Solver_Insider_Threat,76,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.0735,0,0,0.015384615384615373,0.3333333333333333,2059.1451874998056
Solver_Insider_Threat,76,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999381
Solver_Insider_Threat,76,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410552685
Solver_Insider_Threat,76,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399232
Solver_Insider_Threat,76,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504433
Solver_Insider_Threat,76,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.93879267813
Solver_Insider_Threat,77,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999997597
Solver_Insider_Threat,77,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187501815
Solver_Insider_Threat,77,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499998766
Solver_Insider_Threat,77,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054413
Solver_Insider_Threat,77,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.32290339963
Solver_Insider_Threat,77,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504174
Solver_Insider_Threat,77,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679442
Solver_Insider_Threat,78,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000003604
Solver_Insider_Threat,78,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.120687499481
Solver_Insider_Threat,78,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500003516
Solver_Insider_Threat,78,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410538874
Solver_Insider_Threat,78,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400386
Solver_Insider_Threat,78,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505505
Solver_Insider_Threat,78,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679378
Solver_Insider_Threat,79,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000004147
Solver_Insider_Threat,79,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.0735,0,0,0.015384615384615373,0.3333333333333333,2059.145187499695
Solver_Insider_Threat,79,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499999323
Solver_Insider_Threat,79,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410546678
Solver_Insider_Threat,79,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.3229033994985
Solver_Insider_Threat,79,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505549
Solver_Insider_Threat,79,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.9387926780155
Solver_Insider_Threat,80,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999994986
Solver_Insider_Threat,80,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.9914434523805126,1486.4727187507356
Solver_Insider_Threat,80,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999709
Solver_Insider_Threat,80,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055334
Solver_Insider_Threat,80,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399253
Solver_Insider_Threat,80,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504412
Solver_Insider_Threat,80,6,Actions on Objectives,T0882,Theft of Operational Information,False,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792679018
Solver_Insider_Threat,81,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000007744
Solver_Insider_Threat,81,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.05670000000000001,0,0,0.015384615384615373,0.3333333333333333,1447.3008937499797
Solver_Insider_Threat,81,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499996071
Solver_Insider_Threat,81,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054469
Solver_Insider_Threat,81,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400423
Solver_Insider_Threat,81,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.8481475049575
Solver_Insider_Threat,81,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678056
Solver_Insider_Threat,82,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999993934
Solver_Insider_Threat,82,1,Weaponization,T0849,Masquerading,False,False,0.005250000000000001,0,0,0.015384615384615373,0.3333333333333333,1147.7911875000254
Solver_Insider_Threat,82,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500001997
Solver_Insider_Threat,82,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541053885
Solver_Insider_Threat,82,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400544
Solver_Insider_Threat,82,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147504808
Solver_Insider_Threat,82,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678204
Solver_Insider_Threat,83,0,Reconnaissance,T0842,Network Sniffing,True,True,0.025,1,0,0.8181818181818181,0.9999999999991345,1028.625000000018
Solver_Insider_Threat,84,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000004345
Solver_Insider_Threat,84,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0063,0,0,0.015384615384615373,0.3333333333333333,1525.6445437494513
Solver_Insider_Threat,84,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499995241
Solver_Insider_Threat,84,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054229
Solver_Insider_Threat,84,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399969
Solver_Insider_Threat,84,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505568
Solver_Insider_Threat,84,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.9387926787285
Solver_Insider_Threat,85,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000001278
Solver_Insider_Threat,85,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.05670000000000001,0,0,0.015384615384615373,0.3333333333333333,1447.300893750199
Solver_Insider_Threat,85,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500000332
Solver_Insider_Threat,85,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410552935
Solver_Insider_Threat,85,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400729
Solver_Insider_Threat,85,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147505443
Solver_Insider_Threat,85,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678607
Solver_Insider_Threat,86,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,0.9999999999982333,1028.624999999724
Solver_Insider_Threat,86,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187490773
Solver_Insider_Threat,86,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000093
Solver_Insider_Threat,86,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410552417
Solver_Insider_Threat,86,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399717
Solver_Insider_Threat,86,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504138
Solver_Insider_Threat,86,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678288
Solver_Insider_Threat,87,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999995775
Solver_Insider_Threat,87,1,Weaponization,T0849,Masquerading,True,False,0.005250000000000001,0,0,0.015384615384615373,0.3333333333333333,1147.7911874995646
Solver_Insider_Threat,87,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999356
Solver_Insider_Threat,87,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410551457
Solver_Insider_Threat,87,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400513
Solver_Insider_Threat,87,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504824
Solver_Insider_Threat,87,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678849
Solver_Insider_Threat,88,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000008552
Solver_Insider_Threat,88,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206875005778
Solver_Insider_Threat,88,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499999532
Solver_Insider_Threat,88,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410547474
Solver_Insider_Threat,88,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400475
Solver_Insider_Threat,88,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504198
Solver_Insider_Threat,88,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678672
Solver_Insider_Threat,89,0,Reconnaissance,T0842,Network Sniffing,True,False,0.045000000000000005,0,0,0.11111111111111108,0.3333333333333333,1007.5249999993616
Solver_Insider_Threat,89,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.472718750317
Solver_Insider_Threat,89,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499998536
Solver_Insider_Threat,89,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055143
Solver_Insider_Threat,89,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399786
Solver_Insider_Threat,89,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504559
Solver_Insider_Threat,89,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.9387926790905
Solver_Insider_Threat,90,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000000498
Solver_Insider_Threat,90,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0063,0,0,0.015384615384615373,0.3333333333333333,1525.6445437501827
Solver_Insider_Threat,90,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500006699
Solver_Insider_Threat,90,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.42454105537
Solver_Insider_Threat,90,4,Installation,T0889,Modify Program,False,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903400751
Solver_Insider_Threat,91,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.625000000058
Solver_Insider_Threat,91,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.3675,0,0,0.015384615384615373,0.3333333333333333,1508.2259375007807
